Brand,Model,Engine_Type,Transmission,Driven_Kms,Price_In_Lakhs,Location,State,is_BH_series,Car_Age,is_top_trim
Maruti,Baleno,Petrol,Manual,25709,5.11,Delhi,Haryana,0,4,0
Maruti,Celerio,CNG,Manual,20102,3.79,Delhi,Haryana,0,5,0
Honda,City,Petrol,Auto,24445,8.91,Delhi,Haryana,0,5,1
Honda,City,Petrol,Manual,85562,4.18,Delhi,Uttar Pradesh,0,10,0
Maruti,New Wagon-R,CNG,Manual,53797,4.09,Delhi,Haryana,0,3,0
Hyundai,Creta,Petrol,Manual,25865,8.39,Delhi,Delhi,0,2,0
Mahindra,Other,Diesel,Manual,71260,4.77,Delhi,Uttar Pradesh,0,6,0
Maruti,Other,Petrol,Auto,68705,10.73,Delhi,Uttar Pradesh,0,2,1
Maruti,Alto K10,Petrol,Manual,26027,2.06,Delhi,Delhi,0,8,0
Tata,TIGOR,Petrol,Manual,54681,3.06,Delhi,Uttar Pradesh,0,8,0
Toyota,Corolla Altis,Petrol,Auto,64020,5.21,Delhi,Delhi,0,10,1
Renault,Kwid,Petrol,Manual,16584,2.44,Delhi,Uttar Pradesh,0,6,0
Hyundai,Creta,Diesel,Manual,68729,9.19,Delhi,Haryana,0,3,0
MG,HECTOR PLUS,Petrol,Manual,44892,10.08,Delhi,Delhi,0,4,0
Maruti,Celerio,Petrol,Manual,66324,2.06,Delhi,Haryana,0,9,0
Nissan,MAGNITE,Petrol,Manual,36610,6.29,Delhi,Delhi,0,1,0
Maruti,Swift Dzire,Petrol,Manual,70934,2.42,Delhi,Haryana,0,10,0
Tata,NEXON,Diesel,Manual,20886,9.63,Delhi,Uttar Pradesh,0,1,1
Hyundai,Creta,Petrol,Manual,70724,4.9,Delhi,Delhi,0,9,0
Honda,Amaze,Petrol,Manual,75014,2.36,Delhi,Delhi,0,9,0
Hyundai,Verna,Petrol,Manual,52010,2.87,Delhi,Haryana,0,11,0
Other,Other,Petrol,Manual,31633,2.37,Delhi,Uttar Pradesh,0,6,0
Maruti,Wagon R 1.0,Petrol,Manual,63218,2.12,Delhi,Haryana,0,8,0
KIA,SONET,Diesel,Manual,48478,8.2,Delhi,Delhi,0,5,1
Honda,City,Petrol,Auto,137152,3.06,Delhi,Haryana,0,10,1
KIA,SELTOS,Petrol,Auto,99072,8.52,Delhi,Haryana,0,6,1
Maruti,Ciaz,Petrol,Auto,90009,3.78,Delhi,Haryana,0,8,1
Maruti,Wagon R 1.0,Petrol,Manual,35511,2.63,Delhi,Delhi,0,7,0
Toyota,Etios,Petrol,Manual,66631,2.59,Delhi,Delhi,0,11,0
Tata,NEXON,Petrol,Manual,48159,4.09,Delhi,Uttar Pradesh,0,6,0
Hyundai,Elite i20,Petrol,Manual,99606,2.93,Delhi,Uttar Pradesh,0,11,1
Tata,NEXON,Petrol,Manual,70091,4.22,Delhi,Uttar Pradesh,0,6,0
Honda,Amaze,Petrol,Manual,74628,1.96,Delhi,Delhi,0,10,0
Volkswagen,Vento,Petrol,Manual,117324,3.3,Delhi,Delhi,0,10,1
KIA,SELTOS,Diesel,Manual,39349,9.69,Delhi,Delhi,0,3,1
Hyundai,GRAND I10 NIOS,CNG,Manual,45298,5.37,Delhi,Delhi,0,2,1
Honda,Amaze,Petrol,Manual,87979,4.33,Delhi,Delhi,0,6,0
Nissan,MAGNITE,Petrol,Manual,21302,4.49,Delhi,Delhi,0,4,0
Renault,TRIBER,Petrol,Manual,48055,4.09,Delhi,Haryana,0,2,0
KIA,SONET,Petrol,Manual,30451,6.99,Delhi,Delhi,0,4,1
Honda,Other,Petrol,Auto,48704,12.36,Delhi,Delhi,0,5,1
Maruti,Baleno,Petrol,Auto,27631,4.5,Delhi,Haryana,0,7,1
Hyundai,AURA,CNG,Manual,14152,6.78,Delhi,Delhi,0,2,0
Maruti,Ciaz,Petrol,Manual,65720,3.1,Delhi,Delhi,0,9,0
Tata,NEXON,Petrol,Manual,39460,7.77,Delhi,Haryana,0,2,1
Tata,NEXON,Petrol,Auto,33732,9.6,Delhi,Haryana,0,2,0
Renault,Kiger,Petrol,Manual,25970,4.37,Delhi,Delhi,0,3,0
Mahindra,Scorpio,Diesel,Manual,140132,10.09,Delhi,Uttar Pradesh,0,5,0
Hyundai,VENUE,Petrol,Auto,42736,6.25,Delhi,Delhi,0,6,1
Honda,City,Petrol,Manual,39834,5.97,Delhi,Delhi,0,6,0
Hyundai,Creta,Petrol,Auto,59366,4.91,Delhi,Haryana,0,8,1
Hyundai,GRAND I10 NIOS,CNG,Manual,40710,4.47,Delhi,Haryana,0,5,1
Honda,BR-V,Petrol,Manual,91915,4.67,Delhi,Delhi,0,8,0
Tata,NEXON,Diesel,Manual,70442,6.75,Delhi,Haryana,0,3,1
Nissan,MAGNITE,Petrol,Auto,16532,5.6,Delhi,Uttar Pradesh,0,2,1
Maruti,Alto K10,Petrol,Manual,64517,1.71,Delhi,Haryana,0,9,0
Hyundai,Verna,Petrol,Auto,27848,2.92,Delhi,Haryana,0,11,1
Mahindra,XUV300,Petrol,Manual,83761,4.49,Delhi,Haryana,0,6,0
Toyota,Other,Petrol,Auto,69389,4.43,Delhi,Delhi,0,7,1
Hyundai,Grand i10,Petrol,Manual,26601,3.0,Delhi,Delhi,0,9,0
Mahindra,XUV300,Diesel,Manual,101973,6.07,Delhi,Haryana,0,3,0
Renault,Kwid,Petrol,Auto,49444,1.98,Delhi,Delhi,0,8,1
Maruti,Baleno,Petrol,Manual,89254,2.94,Delhi,Haryana,0,9,0
Tata,Tiago,Diesel,Manual,77558,2.26,Delhi,Haryana,0,9,0
Hyundai,VENUE,Petrol,Manual,114340,4.61,Delhi,Haryana,0,6,0
Honda,City,Petrol,Manual,53327,2.65,Delhi,Uttar Pradesh,0,11,0
Honda,City,Petrol,Manual,19865,2.81,Delhi,Delhi,0,11,0
Maruti,Baleno,Petrol,Manual,37636,4.95,Delhi,Delhi,0,4,0
Hyundai,GRAND I10 NIOS,CNG,Manual,94530,4.25,Delhi,Delhi,0,5,1
Maruti,Celerio,CNG,Manual,76702,1.92,Delhi,Haryana,0,11,0
Hyundai,Elite i20,Petrol,Auto,79446,4.28,Delhi,Delhi,0,7,1
Maruti,New Wagon-R,Petrol,Manual,81625,3.52,Delhi,Haryana,0,4,0
Ford,Figo,CNG,Manual,51197,2.21,Delhi,Delhi,0,10,1
Hyundai,Elite i20,Petrol,Manual,74775,4.11,Delhi,Delhi,0,7,1
Renault,TRIBER,Petrol,Manual,59728,3.46,Delhi,Haryana,0,5,0
Ford,Ecosport,Petrol,Manual,74404,2.25,Delhi,Delhi,0,11,1
Nissan,Other,Petrol,Manual,50586,2.23,Delhi,Haryana,0,7,0
MG,HECTOR,Petrol,Auto,72867,9.56,Delhi,Uttar Pradesh,0,5,1
MG,HECTOR,Diesel,Manual,80076,8.52,Delhi,Uttar Pradesh,0,4,0
Toyota,Corolla Altis,Petrol,Manual,102249,4.14,Delhi,Delhi,0,10,0
Honda,WR-V,Petrol,Manual,50054,4.4,Delhi,Uttar Pradesh,0,7,0
Honda,City,Petrol,Auto,91696,3.73,Delhi,Haryana,0,9,1
Hyundai,NEW I20,Petrol,Auto,8150,7.29,Delhi,Haryana,0,1,1
Maruti,Celerio,Petrol,Manual,18776,3.16,Delhi,Delhi,0,6,0
Ford,Ecosport,Petrol,Manual,61106,5.24,Delhi,Haryana,0,5,1
Maruti,New Wagon-R,Petrol,Manual,54006,3.06,Delhi,Haryana,0,6,0
Mahindra,XUV500,Diesel,Manual,93592,7.81,Delhi,Haryana,0,4,0
Hyundai,Creta,Petrol,Auto,22040,12.38,Delhi,Delhi,0,2,0
Tata,NEXON,Petrol,Auto,42236,7.72,Delhi,Delhi,0,2,1
Hyundai,Grand i10,Petrol,Manual,66342,2.54,Delhi,Delhi,0,10,1
KIA,SONET,Petrol,Manual,80585,5.69,Delhi,Uttar Pradesh,0,4,1
Tata,NEXON,Petrol,Auto,77202,4.51,Delhi,Haryana,0,6,1
Maruti,Celerio,Petrol,Manual,34727,3.69,Delhi,Haryana,0,3,0
Tata,ALTROZ,CNG,Manual,33580,6.05,Delhi,Uttar Pradesh,0,2,1
Hyundai,Creta,Petrol,Manual,72660,4.8,Delhi,Haryana,0,9,0
Tata,Tiago,Petrol,Manual,54048,3.06,Delhi,Delhi,0,6,0
Renault,Kiger,Petrol,Auto,49934,3.99,Delhi,Haryana,0,4,1
Hyundai,Elite i20,Petrol,Manual,64512,3.98,Delhi,Delhi,0,8,1
Honda,City,Petrol,Auto,80285,2.46,Delhi,Uttar Pradesh,0,11,1
Tata,NEXON,CNG,Manual,77710,4.66,Delhi,Delhi,0,6,0
Renault,Kwid,Petrol,Manual,33288,1.73,Delhi,Haryana,0,8,0
Renault,Duster,Petrol,Manual,56425,4.21,Delhi,Delhi,0,6,0
Ford,Ecosport,Petrol,Manual,92029,3.31,Delhi,Delhi,0,8,0
Hyundai,i20,CNG,Manual,120908,1.44,Delhi,Delhi,0,13,1
Honda,WR-V,Petrol,Manual,111392,4.27,Delhi,Delhi,0,5,0
Maruti,Alto K10,CNG,Manual,97596,1.89,Delhi,Haryana,0,8,0
Ford,Ecosport,Petrol,Manual,31167,4.84,Delhi,Uttar Pradesh,0,7,1
Honda,City,Petrol,Manual,39899,5.45,Delhi,Uttar Pradesh,0,6,0
Honda,City,Petrol,Manual,73025,3.22,Delhi,Uttar Pradesh,0,9,0
Hyundai,Creta,Petrol,Auto,119243,4.8,Delhi,Haryana,0,9,1
Honda,Jazz,Petrol,Manual,141338,1.95,Delhi,Delhi,0,9,0
Hyundai,Creta,Petrol,Manual,83847,6.23,Delhi,Haryana,0,6,0
Jeep,Compass,Petrol,Auto,64924,7.44,Delhi,Haryana,0,6,1
Renault,Kwid,Petrol,Manual,22458,2.9,Delhi,Haryana,0,3,0
Maruti,Baleno,Petrol,Manual,58346,3.48,Delhi,Haryana,0,7,0
Hyundai,Elite i20,CNG,Manual,121368,3.81,Delhi,Delhi,0,7,0
Honda,City,Petrol,Auto,81695,3.11,Delhi,Uttar Pradesh,0,10,1
Mahindra,XUV700,Petrol,Manual,23750,12.02,Delhi,Uttar Pradesh,0,2,0
Skoda,SLAVIA,Petrol,Manual,65322,8.06,Delhi,Haryana,0,3,0
Tata,ALTROZ,Petrol,Manual,76496,4.08,Delhi,Haryana,0,5,0
KIA,SELTOS,CNG,Manual,45367,9.7,Delhi,Delhi,0,2,0
Hyundai,Creta,Petrol,Auto,74097,5.49,Delhi,Haryana,0,9,1
Toyota,Corolla Altis,Petrol,Auto,63700,5.42,Delhi,Uttar Pradesh,0,10,1
Maruti,Baleno,Petrol,Auto,88141,3.92,Delhi,Haryana,0,7,1
Hyundai,Verna,Petrol,Manual,74238,4.83,Delhi,Haryana,0,8,0
Hyundai,Creta,Petrol,Auto,79094,5.29,Delhi,Uttar Pradesh,0,8,1
Mahindra,Thar,Petrol,Manual,43511,10.06,Delhi,Uttar Pradesh,0,3,0
Honda,Amaze,Petrol,Auto,36870,6.47,Delhi,Delhi,0,2,1
Tata,Tiago,Petrol,Manual,35773,2.38,Delhi,Haryana,0,9,0
Renault,Kiger,Petrol,Auto,41147,4.25,Delhi,Haryana,0,4,1
Honda,City,Petrol,Auto,39690,10.57,Delhi,Haryana,0,2,1
Maruti,Ciaz,Petrol,Manual,27304,3.56,Delhi,Uttar Pradesh,0,9,0
Honda,WR-V,Petrol,Manual,61532,4.93,Delhi,Uttar Pradesh,0,5,0
Renault,Kwid,Petrol,Manual,86916,1.65,Delhi,Delhi,0,8,0
Mahindra,XUV300,Petrol,Manual,44417,5.01,Delhi,Delhi,0,6,0
Hyundai,Grand i10,Petrol,Manual,26428,2.89,Delhi,Delhi,0,8,0
Jeep,Compass,Petrol,Auto,61847,7.9,Delhi,Delhi,0,7,1
Ford,Ecosport,Petrol,Auto,58747,5.01,Delhi,Delhi,0,7,1
Maruti,Baleno,Petrol,Manual,62963,4.21,Delhi,Haryana,0,5,0
Hyundai,Eon,Petrol,Manual,55997,1.49,Delhi,Delhi,0,10,0
Maruti,Baleno,Petrol,Manual,53374,3.25,Delhi,Delhi,0,8,0
KIA,SONET,Petrol,Auto,57675,6.57,Delhi,Uttar Pradesh,0,5,1
Maruti,Ciaz,Petrol,Manual,38985,3.12,Delhi,Haryana,0,10,0
Hyundai,Grand i10,Petrol,Auto,54688,3.22,Delhi,Delhi,0,9,1
Hyundai,Other,CNG,Manual,80793,6.18,Delhi,Haryana,0,2,0
Tata,ALTROZ,Petrol,Manual,1971,8.21,Delhi,Delhi,0,1,0
Honda,Amaze,CNG,Manual,72773,3.02,Delhi,Delhi,0,8,0
Tata,Tiago,CNG,Manual,34587,4.93,Delhi,Delhi,0,2,1
Maruti,Grand Vitara,Petrol,Manual,32492,11.83,Delhi,Haryana,0,2,1
Honda,City,Petrol,Auto,68410,6.2,Delhi,Haryana,0,6,1
Maruti,Alto K10,Petrol,Manual,43145,1.94,Delhi,Delhi,0,10,0
Toyota,Etios,Petrol,Manual,114143,2.14,Delhi,Haryana,0,11,0
Renault,Kwid,Petrol,Manual,43629,2.87,Delhi,Haryana,0,2,0
Honda,City,Petrol,Manual,88941,4.29,Delhi,Haryana,0,8,0
Hyundai,Creta,CNG,Manual,93895,5.0,Delhi,Uttar Pradesh,0,9,1
Hyundai,Verna,Petrol,Manual,79022,2.9,Delhi,Delhi,0,11,0
KIA,SELTOS,Petrol,Manual,60998,8.47,Delhi,Uttar Pradesh,0,4,1
Honda,City,Petrol,Manual,96268,4.55,Delhi,Uttar Pradesh,0,7,0
Maruti,Ciaz,Petrol,Auto,64243,3.99,Delhi,Haryana,0,8,1
Hyundai,Creta,Petrol,Auto,69401,5.05,Delhi,Delhi,0,9,1
Maruti,Baleno,Petrol,Manual,51780,4.32,Delhi,Delhi,0,5,0
Tata,Tiago,Petrol,Auto,42580,3.19,Delhi,Haryana,0,7,0
Maruti,Baleno,Petrol,Manual,65227,3.47,Delhi,Delhi,0,9,1
Maruti,Ritz,Petrol,Manual,66815,1.44,Delhi,Delhi,0,11,0
Mahindra,Other,Petrol,Manual,54683,2.66,Delhi,Delhi,0,8,0
Hyundai,Creta,Petrol,Auto,85070,6.63,Delhi,Haryana,0,6,1
Maruti,Swift Dzire,Petrol,Manual,49199,2.4,Delhi,Uttar Pradesh,0,11,0
Maruti,Baleno,Petrol,Manual,19306,3.99,Delhi,Delhi,0,6,0
Volkswagen,Polo,Petrol,Manual,71135,2.45,Delhi,Delhi,0,11,1
Hyundai,Creta,Petrol,Manual,30512,5.24,Delhi,Delhi,0,9,1
Maruti,Ertiga,Petrol,Manual,96696,4.73,Delhi,Haryana,0,9,0
Maruti,Ciaz,Petrol,Manual,94660,3.54,Delhi,Delhi,0,8,0
Hyundai,VENUE,Petrol,Manual,66219,6.03,Delhi,Uttar Pradesh,0,5,0
Hyundai,Elite i20,Petrol,Auto,31307,4.63,Delhi,Delhi,0,7,1
Maruti,Swift,Diesel,Manual,69519,2.84,Delhi,Uttar Pradesh,0,9,0
Hyundai,Elite i20,Petrol,Manual,40815,3.0,Delhi,Delhi,0,11,1
Maruti,Swift Dzire,Petrol,Manual,85320,3.15,Delhi,Delhi,0,9,0
Tata,ALTROZ,Petrol,Manual,61945,4.35,Delhi,Haryana,0,4,1
Honda,City,Petrol,Auto,78563,4.9,Delhi,Uttar Pradesh,0,7,1
Maruti,Wagon R 1.0,Petrol,Auto,12371,3.11,Delhi,Haryana,0,7,1
Toyota,Other,CNG,Manual,120463,4.3,Delhi,Haryana,0,6,0
Honda,City,Petrol,Auto,67760,3.32,Delhi,Uttar Pradesh,0,9,1
Honda,Amaze,CNG,Manual,39068,5.38,Delhi,Haryana,0,4,0
Ford,Figo Aspire,Petrol,Manual,114033,3.11,Delhi,Haryana,0,6,1
Tata,NEXON,Petrol,Manual,69728,6.25,Delhi,Delhi,0,4,1
Maruti,XL6,Petrol,Auto,19583,11.45,Delhi,Uttar Pradesh,0,0,1
Renault,Kiger,CNG,Manual,109493,4.49,Delhi,Haryana,0,4,0
Maruti,Baleno,Petrol,Manual,94575,3.01,Delhi,Haryana,0,9,1
KIA,CARENS,Petrol,Auto,63035,10.89,Delhi,Delhi,0,3,1
Maruti,Ciaz,Petrol,Manual,86906,3.92,Delhi,Delhi,0,8,0
Honda,Amaze,CNG,Manual,83747,3.99,Delhi,Haryana,0,5,0
Honda,Amaze,CNG,Manual,26288,6.41,Delhi,Haryana,0,2,0
Ford,Ecosport,Petrol,Manual,56499,4.36,Delhi,Haryana,0,6,1
KIA,SELTOS,Petrol,Auto,78341,9.23,Delhi,Delhi,0,5,1
Maruti,Baleno,Petrol,Manual,64273,3.46,Delhi,Delhi,0,7,0
Hyundai,Elite i20,Petrol,Manual,31874,3.1,Delhi,Haryana,0,10,1
Honda,Amaze,Petrol,Manual,35653,5.73,Delhi,Haryana,0,3,0
Tata,Tiago,Petrol,Manual,31687,4.17,Delhi,Uttar Pradesh,0,2,0
Maruti,Baleno,Petrol,Auto,37113,6.7,Delhi,Delhi,0,3,1
Honda,City,Petrol,Manual,69337,5.03,Delhi,Delhi,0,7,0
Honda,City,Petrol,Auto,9644,10.1,Delhi,Uttar Pradesh,0,4,1
MG,ASTOR,Petrol,Manual,67966,7.91,Delhi,Haryana,0,3,0
Honda,Amaze,Petrol,Manual,113737,2.06,Delhi,Delhi,0,10,0
Tata,NEXON,Petrol,Manual,17977,7.69,Delhi,Haryana,0,2,1
Maruti,Ciaz,Petrol,Auto,72881,4.22,Delhi,Delhi,0,7,1
Maruti,Swift Dzire,CNG,Manual,69570,3.07,Delhi,Haryana,0,10,0
Tata,NEXON,Petrol,Manual,118744,4.06,Delhi,Haryana,0,6,0
Hyundai,Creta,CNG,Manual,91716,8.75,Delhi,Uttar Pradesh,0,3,0
Maruti,Dzire,Petrol,Manual,79026,3.39,Delhi,Haryana,0,8,0
Maruti,Ciaz,Petrol,Auto,90128,5.21,Delhi,Haryana,0,6,1
Maruti,Wagon R 1.0,Petrol,Manual,48072,1.85,Delhi,Delhi,0,10,0
Honda,City,CNG,Manual,64055,5.89,Delhi,Haryana,0,6,0
Hyundai,Creta,Petrol,Manual,52817,5.29,Delhi,Delhi,0,8,1
Hyundai,AURA,Petrol,Auto,22764,6.05,Delhi,Uttar Pradesh,0,2,1
Honda,City,Petrol,Manual,64853,3.2,Delhi,Delhi,0,10,0
Maruti,Ciaz,Petrol,Auto,60542,5.25,Delhi,Haryana,0,7,1
Maruti,Ciaz,Petrol,Manual,57453,5.51,Delhi,Haryana,0,6,1
Maruti,Ciaz,Petrol,Manual,47925,5.38,Delhi,Haryana,0,5,0
Hyundai,Elite i20,CNG,Manual,72119,3.87,Delhi,Delhi,0,8,1
Hyundai,i10,Petrol,Manual,58623,1.69,Delhi,Haryana,0,10,0
Maruti,Swift,Petrol,Manual,83914,2.63,Delhi,Delhi,0,9,0
Hyundai,Elite i20,Petrol,Manual,54223,3.2,Delhi,Haryana,0,10,1
Hyundai,VENUE,Petrol,Auto,70919,5.76,Delhi,Haryana,0,6,1
Volkswagen,Polo,Petrol,Manual,44975,2.38,Delhi,Delhi,0,10,0
Jeep,Compass,Petrol,Auto,55031,7.71,Delhi,Delhi,0,7,1
KIA,SELTOS,Petrol,Manual,29951,8.41,Delhi,Delhi,0,4,1
KIA,SELTOS,Petrol,Manual,38780,9.66,Delhi,Haryana,0,3,0
MG,HECTOR,Diesel,Manual,38887,10.44,Delhi,Uttar Pradesh,0,3,0
Skoda,KUSHAQ,Petrol,Auto,50063,9.43,Delhi,Haryana,0,4,1
Honda,City,Petrol,Auto,50318,4.22,Delhi,Delhi,0,9,1
Ford,Figo Aspire,CNG,Manual,73637,2.37,Delhi,Delhi,0,10,1
Maruti,Baleno,Petrol,Manual,78785,3.67,Delhi,Haryana,0,7,0
Hyundai,Creta,Diesel,Manual,50208,8.78,Delhi,Delhi,0,4,0
Maruti,Ciaz,Petrol,Manual,35410,3.94,Delhi,Haryana,0,8,1
Jeep,Compass,Petrol,Auto,73632,6.69,Delhi,Uttar Pradesh,0,8,1
Nissan,Other,Petrol,Manual,70263,1.53,Delhi,Delhi,0,11,0
Tata,NEXON,Petrol,Auto,46291,4.93,Delhi,Delhi,0,6,1
KIA,SELTOS,Petrol,Auto,37886,10.45,Delhi,Delhi,0,5,1
Maruti,Swift Dzire,CNG,Manual,104627,2.54,Delhi,Uttar Pradesh,0,10,0
Maruti,Baleno,Petrol,Manual,30437,3.37,Delhi,Haryana,0,9,0
Hyundai,Elite i20,Petrol,Manual,15343,3.73,Delhi,Delhi,0,10,1
Tata,Tiago,Petrol,Manual,70942,2.69,Delhi,Delhi,0,8,0
Mahindra,Kuv100,Diesel,Manual,68537,2.27,Delhi,Haryana,0,7,0
Maruti,Ciaz,Petrol,Auto,73289,4.17,Delhi,Delhi,0,8,1
Honda,City,Petrol,Manual,30949,5.35,Delhi,Delhi,0,7,0
Hyundai,Grand i10,Petrol,Manual,61005,3.44,Delhi,Delhi,0,6,1
Tata,Tiago,Petrol,Auto,33153,4.38,Delhi,Haryana,0,4,1
Maruti,Swift,Petrol,Manual,108239,2.59,Delhi,Haryana,0,10,0
Tata,NEXON,CNG,Auto,41875,7.29,Delhi,Uttar Pradesh,0,3,1
Hyundai,Creta,Petrol,Auto,49308,7.35,Delhi,Haryana,0,6,1
Maruti,Baleno,Petrol,Manual,75229,5.01,Delhi,Haryana,0,4,0
MG,HECTOR PLUS,Diesel,Manual,49568,9.82,Delhi,Haryana,0,4,0
Nissan,MAGNITE,Petrol,Manual,43123,4.36,Delhi,Haryana,0,3,0
Hyundai,Creta,Petrol,Manual,79869,8.84,Delhi,Uttar Pradesh,0,3,0
Mahindra,XUV300,Petrol,Auto,22868,7.49,Delhi,Delhi,0,3,1
Maruti,Vitara Brezza,Petrol,Manual,72614,6.27,Delhi,Uttar Pradesh,0,4,1
Hyundai,Grand i10,Petrol,Manual,72675,2.02,Delhi,Haryana,0,11,1
Maruti,Grand Vitara,Petrol,Manual,68282,9.92,Delhi,Uttar Pradesh,0,2,0
Maruti,Swift,Petrol,Manual,56096,2.33,Delhi,Delhi,0,11,0
Hyundai,Xcent,Petrol,Manual,54808,2.62,Delhi,Delhi,0,10,0
Honda,Amaze,CNG,Auto,95212,5.52,Delhi,Haryana,0,4,1
KIA,SELTOS,Petrol,Manual,50460,12.18,Delhi,Haryana,0,1,0
Maruti,New Wagon-R,Petrol,Manual,26939,4.05,Delhi,Delhi,0,3,0
Honda,City,CNG,Manual,102780,2.73,Delhi,Delhi,0,11,0
Tata,NEXON,CNG,Manual,70917,4.33,Delhi,Haryana,0,7,0
Honda,Amaze,Petrol,Manual,62085,3.25,Delhi,Haryana,0,7,0
Maruti,Swift,Petrol,Manual,120106,4.36,Delhi,Haryana,0,5,0
Honda,City,Petrol,Manual,86097,5.54,Delhi,Uttar Pradesh,0,6,0
Maruti,Ciaz,Petrol,Auto,46908,5.83,Delhi,Haryana,0,6,1
Renault,Kwid,Petrol,Manual,27315,2.22,Delhi,Uttar Pradesh,0,6,0
Tata,NEXON,Diesel,Manual,93142,6.95,Delhi,Haryana,0,3,1
Maruti,Alto 800,CNG,Manual,69454,2.33,Delhi,Delhi,0,6,0
Maruti,Baleno,Petrol,Auto,42786,3.9,Delhi,Delhi,0,7,1
Hyundai,Xcent,Petrol,Manual,68140,2.19,Delhi,Haryana,0,11,0
KIA,SELTOS,Petrol,Manual,56236,7.09,Delhi,Delhi,0,6,1
Jeep,Compass,Diesel,Manual,67992,7.87,Delhi,Uttar Pradesh,0,6,1
Maruti,Ertiga,Petrol,Auto,33086,8.48,Delhi,Delhi,0,3,1
Honda,City,Petrol,Manual,37319,3.97,Delhi,Delhi,0,9,0
Maruti,Wagon R 1.0,CNG,Manual,36513,2.68,Delhi,Delhi,0,8,0
Maruti,Celerio,Petrol,Manual,40717,2.84,Delhi,Haryana,0,7,0
Maruti,Wagon R 1.0,Petrol,Manual,32154,1.55,Delhi,Delhi,0,11,0
Honda,Brio,Petrol,Manual,42550,2.07,Delhi,Uttar Pradesh,0,11,0
Maruti,New Wagon-R,Petrol,Manual,31340,4.38,Delhi,Delhi,0,1,0
Hyundai,Grand i10,Petrol,Manual,51234,2.06,Delhi,Haryana,0,10,1
KIA,SONET,Petrol,Manual,64308,6.13,Delhi,Haryana,0,4,1
Toyota,Corolla Altis,Petrol,Auto,124073,7.28,Delhi,Haryana,0,7,1
Honda,City,Petrol,Manual,72652,4.23,Delhi,Delhi,0,8,0
KIA,SELTOS,Petrol,Auto,60215,9.45,Delhi,Delhi,0,4,0
Hyundai,Grand i10,CNG,Manual,56396,3.64,Delhi,Delhi,0,7,1
Renault,Kwid,Petrol,Auto,50004,2.19,Delhi,Delhi,0,8,1
Tata,ALTROZ,Petrol,Manual,5851,8.15,Delhi,Delhi,0,1,0
Maruti,Ciaz,Petrol,Auto,20729,8.1,Delhi,Haryana,0,2,1
Volkswagen,Vento,Petrol,Manual,90615,3.13,Delhi,Uttar Pradesh,0,10,1
Maruti,Baleno,Petrol,Manual,28403,4.93,Delhi,Haryana,0,4,0
Ford,Ecosport,Petrol,Auto,88847,4.54,Delhi,Delhi,0,7,1
Skoda,SLAVIA,Petrol,Manual,78434,8.86,Delhi,Haryana,0,3,0
Maruti,Ciaz,Petrol,Manual,39701,4.26,Delhi,Haryana,0,7,0
Hyundai,i10,CNG,Manual,66696,1.55,Delhi,Haryana,0,11,0
Maruti,New Wagon-R,Petrol,Manual,39345,4.4,Delhi,Haryana,0,3,1
Maruti,Alto K10,Petrol,Manual,39017,1.76,Delhi,Delhi,0,10,0
Maruti,Dzire,CNG,Manual,109606,3.69,Delhi,Delhi,0,7,0
Toyota,Glanza,Petrol,Auto,82020,4.73,Delhi,Delhi,0,6,1
Maruti,Swift,Petrol,Manual,64697,2.98,Delhi,Uttar Pradesh,0,10,1
MG,HECTOR,Petrol,Auto,122488,9.47,Delhi,Delhi,0,4,1
Tata,NEXON,Diesel,Manual,46600,8.1,Delhi,Haryana,0,2,1
Maruti,Alto K10,Petrol,Manual,13918,3.4,Delhi,Haryana,0,2,0
Tata,NEXON,Petrol,Manual,56339,5.66,Delhi,Haryana,0,3,1
Maruti,Celerio,Petrol,Auto,46926,2.38,Delhi,Haryana,0,10,1
Maruti,Wagon R 1.0,CNG,Manual,50979,2.9,Delhi,Haryana,0,7,0
Ford,Ecosport,Petrol,Manual,92148,2.63,Delhi,Haryana,0,11,0
Honda,Amaze,Petrol,Manual,67627,3.39,Delhi,Delhi,0,7,0
Maruti,Alto,Petrol,Manual,44119,2.73,Delhi,Haryana,0,3,0
Tata,Tiago,Petrol,Manual,69220,3.56,Delhi,Haryana,0,4,1
Hyundai,Creta,Petrol,Manual,18949,10.32,Delhi,Uttar Pradesh,0,2,0
Honda,Amaze,Petrol,Manual,59022,2.43,Delhi,Haryana,0,10,0
Maruti,Swift,Petrol,Manual,38026,3.89,Delhi,Delhi,0,6,0
Maruti,Baleno,Petrol,Manual,71356,3.2,Delhi,Delhi,0,9,0
Maruti,Baleno,Petrol,Manual,33187,4.11,Delhi,Delhi,0,7,0
Nissan,Micra,Petrol,Auto,53807,2.99,Delhi,Delhi,0,9,1
Renault,TRIBER,CNG,Manual,48940,4.91,Delhi,Delhi,0,4,0
Skoda,KUSHAQ,Petrol,Auto,95540,8.5,Delhi,Delhi,0,4,1
Maruti,Swift Dzire,CNG,Manual,76983,2.97,Delhi,Delhi,0,9,0
Ford,Ecosport,Petrol,Auto,70034,4.96,Delhi,Delhi,0,7,1
Honda,Brio,Petrol,Manual,3714,2.2,Delhi,Uttar Pradesh,0,11,0
Hyundai,Creta,Petrol,Manual,82325,6.94,Delhi,Haryana,0,6,0
